rank	gene	score
14080	SLC39A9	2.2687007158904194e-06
14081	NUDT22	2.2680604836463516e-06
14082	TOR1AIP2	2.2664178803870687e-06
14083	KRTAP13-1	2.2658779272485396e-06
14084	THUMPD1	2.2657709883769802e-06
14085	CCDC144A	2.265330852222315e-06
14086	RINL	2.2651962844226855e-06
14087	DLEU7	2.265169045440989e-06
14088	EEF2KMT	2.2650383088369172e-06
14089	DENND11	2.2635480043831004e-06
14090	CDRT15L2	2.2634538700795247e-06
14091	ABR	2.262315138109189e-06
14092	GOLGA6L10	2.2606145087963276e-06
14093	FHL5	2.259949833409604e-06
14094	ARL6IP5	2.2599262899721394e-06
14095	PGAP2	2.2598352917934786e-06
14096	CHP2	2.2593312288353154e-06
14097	SYTL3	2.2593080304731804e-06
14098	RIMKLB	2.2591903357377565e-06
14099	SLC9B1	2.259108564222061e-06
14100	STK16	2.2588187958295065e-06
14101	LMBR1	2.25847341082385e-06
14102	ABHD13	2.2583379392326496e-06
14103	GOLGA7B	2.2580564551622154e-06
14104	MYMK	2.257776807384269e-06
14105	CWF19L1	2.2573224912498086e-06
14106	NAA16	2.2569430456037216e-06
14107	CFAP300	2.256818447548225e-06
14108	ARMCX4	2.2551180401027955e-06
14109	PTH2R	2.255050674342677e-06
14110	MAL	2.2534109445083347e-06
14111	COCH	2.2529183964572206e-06
14112	GPR3	2.252775720280033e-06
14113	C16orf96	2.2524194360008246e-06
14114	HEXA	2.252249142242012e-06
14115	SLC6A13	2.2521947963032386e-06
14116	FRMD4A	2.2521543837450765e-06
14117	CALHM6	2.2504715478943543e-06
14118	OPRPN	2.250369685646696e-06
14119	MEGF11	2.2503247840978386e-06
14120	GKAP1	2.2501230067860212e-06
14121	MT1HL1	2.2500675817976614e-06
14122	TOB2	2.2499349302224793e-06
14123	GALNT8	2.249652371590825e-06
14124	CRYBA2	2.24923465457073e-06
14125	SAP25	2.2490668080277014e-06
14126	ABCA6	2.248096521071076e-06
14127	HMGN5	2.2478653684960715e-06
14128	CA7	2.2473875065016045e-06
14129	RNF212B	2.245407653596372e-06
14130	SFT2D2	2.2452375861020466e-06
14131	FAM50B	2.245184178911757e-06
14132	ST8SIA5	2.244690526879391e-06
14133	ZSWIM6	2.2445818283496995e-06
14134	SERPINB8	2.2442210467196256e-06
14135	MORC2	2.2429717043705284e-06
14136	FAM98B	2.2428446369646423e-06
14137	TAPBPL	2.2427378268348517e-06
14138	TMEM14A	2.242366147997534e-06
14139	ZMYND12	2.242143969949015e-06
14140	RBM12B	2.242010843210645e-06
14141	DHRS13	2.241214433571676e-06
14142	PTCD2	2.239779792913423e-06
14143	QRFPR	2.2395707143472733e-06
14144	RALGPS1	2.2395275044670084e-06
14145	DEFB113	2.2394467079473943e-06
14146	LY6G6C	2.23907596480124e-06
14147	HSD17B11	2.2388812500996477e-06
14148	ABCB9	2.237964846520834e-06
14149	CHRNB3	2.2366858797700155e-06
14150	ARL14EP	2.2345386672823073e-06
14151	CCDC54	2.2344725259121153e-06
14152	VWA8	2.2344228875180854e-06
14153	RAB40A	2.234219436065046e-06
14154	HILPDA	2.2341752437292117e-06
14155	LARGE2	2.2341190102979668e-06
14156	LARGE1	2.2339572757464256e-06
14157	TGIF2-RAB5IF	2.233576549757072e-06
14158	HAPLN2	2.2332975421322532e-06
14159	FGD5	2.233036485783277e-06
14160	MCTS2	2.2329074475763672e-06
14161	UNC50	2.2326872412883173e-06
14162	ABCB10	2.2322408579796625e-06
14163	DRAXIN	2.231722390054286e-06
14164	ELMOD3	2.2312003902413424e-06
14165	CCDC186	2.230834342854126e-06
14166	ZNF208	2.2296556038807165e-06
14167	PLAC8L1	2.2294340322560377e-06
14168	PEX11G	2.228720635362938e-06
14169	TMEM161B	2.2284477675421594e-06
14170	FAM13B	2.228209095042483e-06
14171	SPINK4	2.228035642640684e-06
14172	PATE4	2.2279329628940647e-06
14173	TATDN2	2.22784901909954e-06
14174	CFHR2	2.2264177190137105e-06
14175	ARPC4-TTLL3	2.2256506076288718e-06
14176	CAPRIN2	2.2253819852283864e-06
14177	GCAT	2.2246683034619764e-06
14178	SYPL2	2.22461659049558e-06
14179	KRTAP4-7	2.223845292763067e-06
14180	ZNF496	2.2237928050289497e-06
14181	CLVS2	2.2234520068164446e-06
14182	TMEM266	2.2222963056888795e-06
14183	OVOL2	2.222135670077833e-06
14184	AMDHD2	2.221367346364477e-06
14185	ZSWIM3	2.221228844473815e-06
14186	ADAMTS20	2.220059488147797e-06
14187	TATDN1	2.2198445640282085e-06
14188	LONRF2	2.2197243071465074e-06
14189	C1QL3	2.219485086714155e-06
14190	PPFIBP2	2.2194262427906498e-06
14191	CISD3	2.2184954853003973e-06
14192	SCRT1	2.218406124311952e-06
14193	NUDT11	2.2181411106900814e-06
14194	PAQR9	2.2180188162375612e-06
14195	RNF186	2.217497954565135e-06
14196	EPS8L1	2.217467365655229e-06
14197	CCDC187	2.2169719316564167e-06
14198	ZDHHC7	2.2156784902997966e-06
14199	HS3ST3A1	2.2145994114238185e-06
14200	FRMPD1	2.2141240132954534e-06
14201	B3GNTL1	2.213773493570904e-06
14202	ZNF7	2.212348675900658e-06
14203	WFDC3	2.211644751771668e-06
14204	SPEM1	2.2107852102716392e-06
14205	NRIP3	2.210319332112974e-06
14206	SPON2	2.2095335066296042e-06
14207	OR8D2	2.209259244399663e-06
14208	POTEB3	2.2090466604787725e-06
14209	GABRR1	2.2084659663116286e-06
14210	HIGD2B	2.207774211577157e-06
14211	AJM1	2.20751857388341e-06
14212	BEST3	2.2074075846920914e-06
14213	PPIAL4C	2.2068160415285408e-06
14214	TMEM213	2.206019286959186e-06
14215	FAM200C	2.2057965174020303e-06
14216	ZNF18	2.205333076028903e-06
14217	PSKH1	2.2053186708676705e-06
14218	MIER3	2.205155357560077e-06
14219	RASL11B	2.204011474255356e-06
14220	LIMD2	2.20344319248678e-06
14221	OR51B5	2.2028347649779607e-06
14222	BARHL2	2.202341210565873e-06
14223	MANEAL	2.201535598754946e-06
14224	NLRP13	2.20039821876959e-06
14225	ZNF483	2.2001769914402083e-06
14226	FAM228B	2.199905084598044e-06
14227	ZNF587	2.196507380004694e-06
14228	ELK3	2.1954772898145074e-06
14229	NIBAN3	2.1954395022306006e-06
14230	DISP2	2.1951555590290604e-06
14231	TMEM196	2.1950397706363032e-06
14232	ZSCAN18	2.1950054815433717e-06
14233	DHRS7B	2.1941275835055932e-06
14234	SFSWAP	2.1926873145453737e-06
14235	TASOR	2.1920362178706088e-06
14236	PRAG1	2.1905984187647024e-06
14237	GPR153	2.190515999160696e-06
14238	NBPF9	2.1899963594125404e-06
14239	PWWP2B	2.1893239413437957e-06
14240	FRRS1	2.1892756987271406e-06
14241	KRTAP5-11	2.1891753519257738e-06
14242	FAM209A	2.1878401844085936e-06
14243	CDR2L	2.187592207724427e-06
14244	CCDC50	2.185761372191168e-06
14245	RFX8	2.1857214813034275e-06
14246	LCN12	2.1854421385668557e-06
14247	SPOCK2	2.1853487428810096e-06
14248	AGBL3	2.1847325803912937e-06
14249	METTL21C	2.1819813555430195e-06
14250	GMPR2	2.1808708811687394e-06
14251	OR6T1	2.17993349507311e-06
14252	SMIM14	2.1796132107333253e-06
14253	SFT2D1	2.1795413659454303e-06
14254	LGALS2	2.178932830215171e-06
14255	ERI3	2.178541782916981e-06
14256	MEX3D	2.1784970875953635e-06
14257	ITFG1	2.1764422685603043e-06
14258	ZNF397	2.176416039598238e-06
14259	COBLL1	2.1753840096435607e-06
14260	TSPAN6	2.174995688108161e-06
14261	TFAP2D	2.1740405197491007e-06
14262	OXR1	2.1739989160727522e-06
14263	ARL2BP	2.1739087896538858e-06
14264	TRAPPC3L	2.1737032513111725e-06
14265	OXGR1	2.1733955860044233e-06
14266	RLN1	2.1728063063497433e-06
14267	PPP1R2C	2.1725842986546372e-06
14268	CFAP144	2.170552584412905e-06
14269	KNOP1	2.1688226544149078e-06
14270	TANGO6	2.1687766786975246e-06
14271	USP17L4	2.1680667763822505e-06
14272	YIF1B	2.167951328647153e-06
14273	OBP2A	2.1677347107623025e-06
14274	PALMD	2.1673836695060587e-06
14275	OTULINL	2.166529567155567e-06
14276	RAET1G	2.1658422347049544e-06
14277	PNPLA1	2.165797853788323e-06
14278	HERC4	2.1655541008098944e-06
14279	ONECUT3	2.1653718029136094e-06
14280	DESI2	2.1649767124803603e-06
14281	ZNF574	2.164900274643194e-06
14282	NT5DC2	2.164497217896354e-06
14283	NHSL1	2.1640144365476837e-06
14284	CFHR4	2.163692738080966e-06
14285	ZYG11A	2.1620655058929224e-06
14286	L3HYPDH	2.161655059062569e-06
14287	REG1A	2.1615663368524146e-06
14288	CCDC146	2.1609562842668607e-06
14289	ZNF8	2.160841154830933e-06
14290	OR1Q1	2.1601401319226377e-06
14291	KRTAP1-5	2.1584422606698933e-06
14292	SERINC5	2.1568050998409074e-06
14293	TULP2	2.156801954412429e-06
14294	TYW1	2.1565822157780283e-06
14295	TMC2	2.1565807588344267e-06
14296	CCDC117	2.15647468258192e-06
14297	EMC10	2.1564324063167783e-06
14298	RCBTB2	2.1563630375347216e-06
14299	FMO1	2.1560277414566447e-06
14300	CLMN	2.155020071242992e-06
14301	MYEF2	2.1549728728515916e-06
14302	FITM2	2.1548271548035612e-06
14303	C3orf18	2.1546737781740914e-06
14304	GIMAP7	2.1543922298192534e-06
14305	DEFB128	2.154119768521879e-06
14306	PRR11	2.1535562648306392e-06
14307	ORMDL2	2.153400751988668e-06
14308	B3GNT8	2.1515625587373716e-06
14309	DRC3	2.151398727236939e-06
14310	RASEF	2.149576345217255e-06
14311	KCTD1	2.149561400074472e-06
14312	ZNF76	2.1491658319781875e-06
14313	CCDC73	2.1489210817285275e-06
14314	SLC5A11	2.1485223388898947e-06
14315	GPR88	2.14775860446099e-06
14316	CORO2B	2.1471772622986103e-06
14317	HEG1	2.146702668870495e-06
14318	ARSK	2.146243572248571e-06
14319	BTNL9	2.145801795257787e-06
14320	SLC2A13	2.1448449135671952e-06
14321	TOM1L2	2.1447550180444094e-06
14322	SMCO1	2.1445424999334113e-06
14323	C9orf85	2.1440251703660184e-06
14324	SLC1A7	2.14371806200038e-06
14325	SPATA9	2.1434533894877534e-06
14326	BLTP3B	2.142257657719911e-06
14327	MAPDA	2.1406747737509345e-06
14328	OVOL1	2.139633209700781e-06
14329	RTN4IP1	2.1396324625900504e-06
14330	SNTN	2.139349658666098e-06
14331	PPIAL4H	2.1392836595840022e-06
14332	ZNF197	2.138685177543799e-06
14333	NAT8	2.1386574388506315e-06
14334	MSANTD4	2.1386543378933998e-06
14335	ZNF576	2.1378038291464168e-06
14336	UST	2.1372011769879954e-06
14337	CDHR2	2.137153751781172e-06
14338	RUNDC3B	2.136547195817237e-06
14339	UQCC5	2.1345473682746207e-06
14340	OR1C1	2.1343458470851603e-06
14341	TUFT1	2.1341982916573913e-06
14342	EPCIP	2.1335608362236163e-06
14343	OR8B4	2.1334793728996486e-06
14344	KRTAP9-9	2.1326093647660187e-06
14345	RNF183	2.1304618068293544e-06
14346	ZNF653	2.1302203025274022e-06
14347	SNX22	2.1300206749493517e-06
14348	LPO	2.1295433773251736e-06
14349	PHLDB1	2.129392333579349e-06
14350	FHIP2B	2.1286564647212957e-06
14351	NIPSNAP3B	2.1285534471285144e-06
14352	CHRNA9	2.128237261367795e-06
14353	PIGP	2.1281528122207136e-06
14354	ZBTB45	2.1274624819641582e-06
14355	GPR89B	2.1257032830748235e-06
14356	ZFYVE21	2.1255223664247293e-06
14357	SLCO4C1	2.1238001661143984e-06
14358	ANTKMT	2.12267838541991e-06
14359	SLC35B1	2.1225045987479245e-06
14360	ART3	2.1224784295127772e-06
14361	SIT1	2.1224097385688624e-06
14362	SPANXN3	2.121706341415993e-06
14363	RNF207	2.120346072332453e-06
14364	DRP2	2.1197567585030267e-06
14365	NAA80	2.1196872375609255e-06
14366	DPEP1	2.119634650118497e-06
14367	CEACAM21	2.118076741111124e-06
14368	FAHD2B	2.1178323949620336e-06
14369	ZNF362	2.11729480446004e-06
14370	GPR34	2.1159274046779057e-06
14371	CCN6	2.1153949635120125e-06
14372	C1RL	2.1152573966383426e-06
14373	HSFY1	2.112213203503668e-06
14374	EFCAB7	2.1119636075888053e-06
14375	HAGHL	2.111668093084203e-06
14376	ELOVL7	2.111374561000002e-06
14377	ZNF232	2.111260450488529e-06
14378	C6orf62	2.111044500835162e-06
14379	RASA4B	2.1107549825120544e-06
14380	IQUB	2.109335420101584e-06
14381	PAQR5	2.1092355937072246e-06
14382	CDKL2	2.10908982219152e-06
14383	MIURF	2.1085857666920897e-06
14384	P2RX6	2.1078557917703443e-06
14385	ZCCHC14	2.1072611028614184e-06
14386	SLC17A4	2.1071834527430834e-06
14387	CT47A4	2.1063647557913693e-06
14388	TMEM47	2.1044887370382237e-06
14389	KRTAP19-3	2.1040458092943776e-06
14390	KCTD12	2.103806694172841e-06
14391	GPR162	2.1037107273489457e-06
14392	RGPD4	2.1035474040074004e-06
14393	PATE2	2.1031802950916645e-06
14394	ZNF12	2.1030797278107593e-06
14395	MMP28	2.102040833205831e-06
14396	GPATCH8	2.1020159265922305e-06
14397	ASTE1	2.1018827838796497e-06
14398	GPR85	2.10182877179332e-06
14399	SLC41A3	2.101033768829319e-06
14400	PLPPR2	2.1007261610987416e-06
14401	OR4D9	2.1000962844243954e-06
14402	TLX2	2.0999885733696466e-06
14403	PLCXD1	2.099791606140443e-06
14404	PLXDC2	2.0995197915845403e-06
14405	RPS6KL1	2.0982291010951642e-06
14406	ABRA	2.0979461400213316e-06
14407	PSKH2	2.097925870915444e-06
14408	USP17L19	2.097694604256848e-06
14409	FAM118B	2.0973559081414534e-06
14410	ANKEF1	2.0971417816045592e-06
14411	ICA1L	2.096367390443447e-06
14412	ZNF713	2.095928379074502e-06
14413	BZW1	2.095654547211878e-06
14414	ZBTB24	2.0954760030409117e-06
14415	TSPYL6	2.094673330208251e-06
14416	DENND5A	2.0933596499439795e-06
14417	BTBD18	2.09211733500637e-06
14418	SLC39A10	2.0910611260275116e-06
14419	OR1A1	2.0909989422873264e-06
14420	NKX2-3	2.0883424995436182e-06
14421	POTEM	2.08741957678008e-06
14422	PHF21B	2.087287990002325e-06
14423	DGLUCY	2.0869025755405934e-06
14424	KRTAP9-4	2.0860480426803085e-06
14425	C2orf81	2.0851880809980694e-06
14426	RBFA	2.0849561289329514e-06
14427	FICD	2.0849185465085716e-06
14428	FAM83E	2.0840526116043316e-06
14429	GTF2IRD2B	2.084030803842748e-06
14430	ABCA8	2.0833048803155146e-06
14431	CFAP68	2.082936814864108e-06
14432	PRB3	2.0828879074067235e-06
14433	CCDC66	2.082760026004736e-06
14434	AKIP1	2.0819057875424004e-06
14435	NRROS	2.0808786678174512e-06
14436	ZNF572	2.080283457627966e-06
14437	LRRC10B	2.07996339743078e-06
14438	NELL2	2.0799155281554024e-06
14439	PHACTR4	2.0792274420264682e-06
14440	GJC3	2.078971678702618e-06
14441	FAM149A	2.0780950506958428e-06
14442	ECSCR	2.077919074895392e-06
14443	OR8D1	2.0777144612618775e-06
14444	FOXJ3	2.0768081571227812e-06
14445	C7orf33	2.0756018792622022e-06
14446	PSORS1C2	2.0745007462494954e-06
14447	SLC66A1	2.0734930237904354e-06
14448	ANKAR	2.0727127108591216e-06
14449	CITED4	2.0720598618612047e-06
14450	CT45A2	2.0717849363984585e-06
14451	SLC30A2	2.070079253628388e-06
14452	ZIM3	2.0698461583994773e-06
14453	BNC1	2.069503100887715e-06
14454	EGFL6	2.0690330418162394e-06
14455	PIWIL3	2.06889605622021e-06
14456	CHST6	2.0683637054370643e-06
14457	CELF4	2.0682617486418035e-06
14458	HMX3	2.068210607435921e-06
14459	C1orf174	2.067474357737293e-06
14460	CNNM1	2.0674396961157694e-06
14461	LRRC15	2.0660365175891796e-06
14462	OR51E2	2.0652322068310396e-06
14463	ARMCX3	2.0649675347750926e-06
14464	TBC1D16	2.064826627862024e-06
14465	OR2D2	2.063229414703438e-06
14466	RSBN1	2.0625081184877548e-06
14467	KCNK17	2.062121362032451e-06
14468	ANO8	2.061504641628969e-06
14469	FAM221B	2.061243435251607e-06
14470	CT45A6	2.060761901467282e-06
14471	MYNN	2.0603658071523164e-06
14472	SLC4A3	2.060089214232529e-06
14473	LANCL1	2.059999600817431e-06
14474	KRTAP4-1	2.0587075996642322e-06
14475	SLC44A4	2.0584523755613207e-06
14476	XKR6	2.05831935571828e-06
14477	PIGB	2.056896432932047e-06
14478	IGDCC3	2.0563230865347656e-06
14479	ABHD1	2.0561235801629946e-06
14480	FAM83A	2.056120429473157e-06
14481	LAPTM4A	2.0558022049135376e-06
14482	ZNF142	2.0554296137157373e-06
14483	OR4N5	2.0553576502786266e-06
14484	STMN3	2.0552884191471708e-06
14485	ZNF676	2.054907813392403e-06
14486	GTF2IRD2	2.05434300912041e-06
14487	CLEC17A	2.053999625758596e-06
14488	ARL10	2.0495815999129233e-06
14489	CHID1	2.049517813015049e-06
14490	SNX21	2.049367487344278e-06
14491	NPY4R2	2.0480356098217694e-06
14492	IGSF11	2.0478858253865037e-06
14493	PRB1	2.047646081557096e-06
14494	SLC6A15	2.047103410941731e-06
14495	C15orf48	2.0468927239664254e-06
14496	OR8B3	2.0462263776756276e-06
14497	OR4F17	2.0460191226737597e-06
14498	CCDC122	2.0457827435867776e-06
14499	ZNF277	2.0457588190907386e-06
14500	NKAIN3	2.045442801224554e-06
14501	RNFT1	2.044158634316672e-06
14502	TRMT13	2.043806815898783e-06
14503	DMRTA2	2.0437605889343375e-06
14504	LNPK	2.042866205814064e-06
14505	RSC1A1	2.0427764991493685e-06
14506	FBXO34	2.042741683029831e-06
14507	ADAMTS14	2.0423643243749767e-06
14508	RAMACL	2.0418054006486813e-06
14509	GPANK1	2.041466405468415e-06
14510	DYNLT5	2.0411900055516904e-06
14511	CNNM3	2.0404700008770783e-06
14512	CEMP1	2.0401952308420463e-06
14513	CHST13	2.039221930759134e-06
14514	LYPD2	2.039114872136529e-06
14515	OLFML3	2.0389430009059185e-06
14516	KTI12	2.038531191845294e-06
14517	ZNF782	2.037797966992826e-06
14518	GPR142	2.037724593776242e-06
14519	GPR182	2.037294152000335e-06
14520	KLHL28	2.0371159854101437e-06
14521	DACT3	2.037027981472848e-06
14522	ZZEF1	2.036232691736419e-06
14523	PI16	2.036153751010602e-06
14524	OR10G3	2.034739320192647e-06
14525	RTL6	2.033898924201447e-06
14526	VWA3A	2.03362792477221e-06
14527	DENND1C	2.0322634672847095e-06
14528	TEDDM1	2.0316784416895615e-06
14529	SLC25A15	2.0316301542015164e-06
14530	SPIN2B	2.0308173018695654e-06
14531	TFAP2E	2.030715625330975e-06
14532	ZNF559	2.0301349317798904e-06
14533	RIPOR1	2.0295269384039097e-06
14534	TESK2	2.028927666541191e-06
14535	EFCAB2	2.0280012842856236e-06
14536	CKLF	2.0275200023412454e-06
14537	KRTAP5-4	2.0269086471591496e-06
14538	MORN5	2.026716334592621e-06
14539	HNRNPCL1	2.0266396227087634e-06
14540	MAGEB1	2.0266219975100797e-06
14541	DAGLA	2.0266140893977e-06
14542	MFSD14A	2.026355029531793e-06
14543	ZNF239	2.025082311670951e-06
14544	KCNJ13	2.024986216217701e-06
14545	DEFB129	2.024761905731627e-06
14546	GMIP	2.0247225024799013e-06
14547	KCNK12	2.0245135221527056e-06
14548	DNAAF8	2.0244241093555863e-06
14549	RNF208	2.0233040582100246e-06
14550	MAB21L1	2.0222531787923653e-06
14551	RMND5B	2.021538979795122e-06
14552	ACCSL	2.0204702033908057e-06
14553	EIPR1	2.020321922394001e-06
14554	LRRIQ1	2.019458838352726e-06
14555	GLT6D1	2.0193209659938174e-06
14556	SDR16C5	2.0193066850849094e-06
14557	ZNF358	2.018027696814023e-06
14558	FAM135B	2.0178476711857533e-06
14559	OGFOD3	2.017250235092692e-06
14560	ECHDC3	2.017032376594616e-06
14561	TMEM92	2.0162086669804095e-06
14562	STARD5	2.0158869768896533e-06
14563	ZSWIM9	2.015401978734151e-06
14564	FAM43A	2.0147993423578385e-06
14565	GLI4	2.014212321866071e-06
14566	TMEM52B	2.013878023963492e-06
14567	CT45A9	2.013430837354971e-06
14568	ZNF787	2.012278340933475e-06
14569	ZNF223	2.0120391848648463e-06
14570	DEFB115	2.012008227254433e-06
14571	OR4K15	2.0115982082260437e-06
14572	TPST2	2.0115508790259977e-06
14573	NYAP1	2.01147062671227e-06
14574	IFT70B	2.009646170062379e-06
14575	SLC35G3	2.0095288342855833e-06
14576	FAM111B	2.009072468593603e-06
14577	UNC119B	2.0086681227993294e-06
14578	SPINK2	2.0086572709844087e-06
14579	SPAG11B	2.0083914273082993e-06
14580	SCYGR1	2.0072444650372583e-06
14581	FOXRED2	2.0069376834745157e-06
14582	CREBRF	2.0067414102926192e-06
14583	ODF2L	2.0067131070843005e-06
14584	CHCHD5	2.006298895065463e-06
14585	FOXD4	2.00610343432776e-06
14586	PM20D2	2.0043817425693606e-06
14587	ABCC10	2.0035921378457666e-06
14588	LRRC58	2.003091850966214e-06
14589	PKHD1L1	2.0022536561307526e-06
14590	KRTAP9-2	2.001875170680384e-06
14591	ZSWIM5	2.001671286886814e-06
14592	SLC22A14	2.001272692108864e-06
14593	SLC39A4	2.001257241314745e-06
14594	CST1	2.0011939044127705e-06
14595	PDCD2L	1.999648311617275e-06
14596	OR6F1	1.999388099750574e-06
14597	EXTL2	1.9977866464398555e-06
14598	OR1D5	1.99699845544061e-06
14599	ANKRD30B	1.9966071432060584e-06
14600	BSDC1	1.9965523206603366e-06
14601	KCNH5	1.995903119352634e-06
14602	FASTKD5	1.9950086753167503e-06
14603	HACE1	1.9949439476911925e-06
14604	WDR87	1.9948087966522095e-06
14605	OR5C1	1.994631981053113e-06
14606	ARK2N	1.9939678877391146e-06
14607	CENATAC	1.9937894285806128e-06
14608	GPR158	1.99356332721135e-06
14609	MFAP3	1.9935312812427774e-06
14610	ZNF579	1.991664064915241e-06
14611	UBTD1	1.9915828037420298e-06
14612	FRMD4B	1.990825760839543e-06
14613	CUTC	1.9905625012808205e-06
14614	VSTM2A	1.9897289533527364e-06
14615	PABIR3	1.988391842960118e-06
14616	HECA	1.987279532160863e-06
14617	SFXN4	1.986789155783729e-06
14618	BTBD3	1.9864216070259953e-06
14619	STARD9	1.9863991465532656e-06
14620	TSKS	1.9862591268641846e-06
14621	TM4SF20	1.9855968068826657e-06
14622	UFSP2	1.985342802797537e-06
14623	KCNK5	1.983265782152158e-06
14624	GPRIN1	1.9832649883604584e-06
14625	LRRC61	1.9832639902232586e-06
14626	SRPK3	1.983257723373966e-06
14627	PKDREJ	1.98321893980358e-06
14628	KRTAP19-1	1.9802452335443404e-06
14629	SLC25A47	1.9794973067783035e-06
14630	ANKRD13C	1.9782853449509363e-06
14631	RFPL3	1.978161740491563e-06
14632	ZFP62	1.9771135725371275e-06
14633	CLIC6	1.9770452510099728e-06
14634	CYB5D1	1.9749511899942956e-06
14635	PCDHB16	1.9747522092434676e-06
14636	NKPD1	1.974305433261438e-06
14637	OR51Q1	1.9738665258144525e-06
14638	CLN8	1.9733021787820192e-06
14639	MORN3	1.972912544693896e-06
14640	TMEM255A	1.9728101385093536e-06
14641	SCGB2A2	1.9722379607786596e-06
14642	MAGEE1	1.9713457959036824e-06
14643	SAAL1	1.9709453730465536e-06
14644	ST8SIA4	1.9705562880563693e-06
14645	FAM110B	1.9698033372297576e-06
14646	TENM2	1.9697914519824576e-06
14647	GTPBP2	1.9692627027598414e-06
14648	MATN4	1.969144307827782e-06
14649	YIPF7	1.9677430862237573e-06
14650	GBP6	1.967444809536641e-06
14651	REG1B	1.965551010495555e-06
14652	MFSD6	1.9653101876962656e-06
14653	TLCD3A	1.964978464213719e-06
14654	COX16	1.9645834640815154e-06
14655	ERI2	1.9644668431079595e-06
14656	MGAT4B	1.964388497050045e-06
14657	WASHC2A	1.9632952541582764e-06
14658	GAL3ST1	1.9629509764276535e-06
14659	PIGF	1.9616388244849334e-06
14660	GPR78	1.960995547034828e-06
14661	MPC2	1.960700065185613e-06
14662	TRIM46	1.9596861659982365e-06
14663	FUT5	1.9593290177551186e-06
14664	UBTFL1	1.9592004368455944e-06
14665	GPR25	1.9582623388433504e-06
14666	LRRC3B	1.9572977589603837e-06
14667	VPS9D1	1.9571885105595035e-06
14668	DEFB125	1.9558479220627613e-06
14669	GPR137	1.9557323354996125e-06
14670	SLC35D3	1.954374759138622e-06
14671	OR4L1	1.9540611419043542e-06
14672	LIX1L	1.9537789000627744e-06
14673	RNF151	1.9537650864176885e-06
14674	ZNF224	1.9532694109161134e-06
14675	ARHGAP23	1.9512237933737434e-06
14676	ZDHHC6	1.9504336325227748e-06
14677	ADGRA1	1.948803540175177e-06
14678	RTL4	1.9479067827550048e-06
14679	SLC35F2	1.9478684664813538e-06
14680	DPH6	1.9478293907016125e-06
14681	GJA10	1.947102763739102e-06
